Date,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27
09/07/2019,90,30,73,67,55,30,9,32,84,7,79,68,38,33,65,39,89,54,18,79,82,26,56,40,7,62,52
08/07/2019,83,50,1,52,52,9,21,94,97,19,17,66,22,36,71,51,84,75,2,52,13,40,25,4,61,93,65
07/07/2019,5,65,76,95,55,26,15,29,46,83,36,75,23,82,48,87,24,82,14,23,36,72,50,65,41,70,39
06/07/2019,97,11,43,5,84,60,61,57,68,0,58,25,45,59,30,7,90,0,2,19,51,0,49,68,89,80,65
05/07/2019,37,33,86,50,83,48,15,12,15,4,9,3,44,34,21,32,96,19,19,67,25,20,21,95,19,33,39
04/07/2019,20,41,53,96,58,99,60,50,2,2,25,82,47,72,51,63,57,57,65,30,68,96,7,95,31,88,13
03/07/2019,88,85,3,98,56,76,66,46,10,7,96,98,50,15,87,19,66,97,65,28,90,48,31,64,58,57,26
02/07/2019,78,84,72,16,55,50,31,15,24,88,56,19,75,74,38,77,33,30,79,4,1,67,0,24,7,58,95
01/07/2019,84,93,74,12,15,52,75,76,70,5,64,41,85,92,64,78,24,40,86,3,71,9,34,72,93,77,39
30/06/2019,22,50,42,23,21,43,34,4,89,39,46,48,77,31,67,30,99,14,74,50,86,95,97,77,1,94,42
29/06/2019,34,93,62,35,64,65,48,29,0,38,8,97,68,37,86,11,92,1,82,41,99,36,26,10,86,85,92
28/06/2019,73,63,51,41,99,13,94,20,54,9,2,70,80,30,81,59,37,97,59,12,83,93,93,10,38,54,55
27/06/2019,76,23,26,7,56,64,49,65,47,20,66,2,55,64,86,34,71,31,68,54,17,55,27,88,20,75,4
26/06/2019,95,29,42,17,99,0,61,54,87,66,41,39,28,12,37,48,25,76,19,90,68,23,90,14,28,65,50
25/06/2019,68,56,92,59,73,52,89,28,11,63,31,22,25,30,65,67,18,86,4,34,20,12,35,19,90,44,52
24/06/2019,84,74,6,11,58,1,62,72,13,22,72,36,48,5,39,50,6,44,31,24,85,96,16,90,44,16,64
23/06/2019,95,84,26,19,8,39,57,79,7,16,91,7,57,33,96,19,53,52,5,33,21,92,15,60,12,17,0
22/06/2019,4,60,98,95,96,58,95,33,27,62,66,63,54,84,2,96,86,9,29,98,62,54,16,34,35,87,45
21/06/2019,86,48,54,4,90,9,91,28,46,0,28,82,93,34,58,33,91,18,26,40,47,58,7,11,40,37,57
20/06/2019,32,79,20,20,36,16,14,49,82,52,53,29,28,13,40,13,58,87,79,40,97,48,61,9,53,87,97
19/06/2019,53,66,16,33,8,97,93,42,86,90,61,76,53,27,91,67,68,78,0,75,87,79,55,45,21,58,89
18/06/2019,98,28,62,46,99,88,83,53,79,78,47,74,0,20,40,7,57,81,65,87,95,27,94,60,23,39,19
17/06/2019,74,54,19,54,28,48,35,78,13,11,63,8,9,23,20,65,94,95,17,51,97,81,33,58,0,99,41
16/06/2019,77,98,73,66,51,41,28,39,30,44,21,28,12,21,64,44,80,61,51,63,98,10,43,39,37,62,83
15/06/2019,9,31,33,8,13,95,42,49,40,32,51,57,30,27,4,5,29,39,13,66,15,33,41,43,51,54,78
14/06/2019,1,49,83,93,52,36,93,86,72,61,40,48,14,94,58,9,44,82,15,71,23,79,59,13,11,81,0
13/06/2019,59,8,85,81,64,50,17,34,99,34,82,66,99,24,90,53,78,63,80,5,46,29,83,22,16,93,18
12/06/2019,98,5,96,87,95,91,75,23,20,7,38,67,78,54,52,28,28,94,56,81,49,58,99,40,56,58,65
11/06/2019,14,83,61,33,26,75,24,86,42,66,71,95,76,66,94,42,1,1,73,7,48,99,99,57,58,55,52
10/06/2019,97,77,9,86,13,67,89,6,32,89,6,18,87,66,20,20,59,39,10,39,86,24,68,20,61,82,93
09/06/2019,38,54,83,77,18,28,49,96,2,1,4,16,94,39,57,24,35,52,80,62,0,83,8,57,33,78,55
08/06/2019,75,96,65,60,77,20,78,65,7,6,89,38,2,70,39,13,66,0,75,39,2,43,1,58,28,38,78
07/06/2019,73,10,48,10,24,21,53,45,89,15,40,50,96,41,97,67,80,93,69,20,6,14,68,20,36,86,75
06/06/2019,40,61,7,6,42,52,17,2,13,51,17,82,12,84,10,65,35,78,28,81,54,17,47,15,67,95,34
05/06/2019,67,7,93,95,77,58,72,49,37,12,51,80,5,58,52,0,75,7,50,96,38,70,10,60,79,3,81
04/06/2019,86,0,53,4,68,51,52,61,51,89,20,23,96,9,56,16,62,6,37,42,67,46,95,91,59,97,79
03/06/2019,73,82,50,52,54,19,70,62,40,61,91,92,46,59,45,60,1,61,79,93,3,30,45,49,27,36,89
02/06/2019,57,75,37,86,67,50,18,81,88,25,60,68,93,10,31,7,45,4,31,87,45,9,30,4,30,92,73
01/06/2019,91,2,39,53,72,80,29,82,34,98,32,66,8,0,42,80,1,85,34,86,25,55,54,63,32,23,11
30/05/2019,25,30,49,86,83,51,20,92,49,23,46,83,89,73,14,12,35,83,84,20,76,40,96,56,90,76,16
29/05/2019,46,1,24,97,44,73,21,67,57,37,36,95,30,93,7,75,1,33,65,37,2,53,30,81,30,48,94
28/05/2019,58,26,29,34,40,24,5,66,80,22,67,65,34,41,49,44,95,86,83,76,11,4,84,43,72,73,2
27/05/2019,47,62,42,43,72,16,52,51,84,0,5,27,78,26,54,85,32,26,14,22,87,59,98,79,43,45,69
26/05/2019,64,88,8,82,69,9,88,2,68,55,75,92,25,90,97,54,77,47,22,14,38,23,9,92,7,12,14
25/05/2019,33,29,79,10,62,87,54,18,13,20,62,53,16,60,62,72,64,20,59,32,25,18,19,45,36,70,60
24/05/2019,63,66,44,18,42,75,93,38,66,51,70,18,98,32,10,71,26,35,2,65,71,76,10,52,27,48,33
23/05/2019,83,37,74,3,52,86,8,65,56,94,36,53,92,43,46,69,31,81,2,44,79,73,45,59,96,38,55
22/05/2019,35,44,2,57,2,47,19,85,77,86,64,5,67,78,81,47,2,45,38,0,88,94,38,39,99,73,0
21/05/2019,34,98,95,78,37,68,69,7,90,94,46,26,19,64,64,98,75,87,98,94,78,59,40,37,57,56,29
20/05/2019,64,72,46,45,82,81,68,80,51,34,81,82,44,78,81,83,56,20,21,2,7,76,52,60,1,47,15
19/05/2019,12,58,96,7,50,15,95,82,13,96,25,77,76,68,44,3,41,86,87,69,57,94,85,68,49,44,15
18/05/2019,49,59,51,73,82,91,58,49,9,77,52,84,21,66,99,5,16,69,40,73,36,61,34,67,19,57,54
17/05/2019,32,1,50,57,4,81,59,1,91,55,15,12,47,86,75,4,46,80,1,84,35,15,49,0,5,45,54
16/05/2019,36,28,42,15,75,32,12,42,75,21,72,31,27,89,40,23,89,6,53,85,7,67,36,26,90,60,96
15/05/2019,19,23,41,26,35,55,76,2,47,87,38,39,53,70,55,98,73,51,8,33,32,8,13,81,18,33,17
14/05/2019,82,75,28,59,26,7,53,53,79,86,74,92,68,5,98,49,95,25,17,60,50,18,60,13,93,80,55
13/05/2019,68,58,93,55,92,7,21,97,57,77,69,35,50,99,46,22,93,44,14,46,47,59,91,59,65,90,75
12/05/2019,86,30,61,13,74,77,67,66,57,55,16,57,56,77,68,23,42,80,80,15,62,60,7,69,27,5,98
11/05/2019,0,92,23,80,31,49,47,97,26,51,92,35,4,27,93,10,91,52,66,3,63,32,29,49,62,57,22
10/05/2019,35,69,0,42,17,26,12,70,28,72,99,56,72,63,36,68,55,13,62,25,42,85,40,71,99,39,79
09/05/2019,52,39,45,51,11,81,4,27,72,68,68,39,76,68,43,44,79,74,54,59,1,47,93,0,35,66,67
08/05/2019,28,36,81,59,25,11,52,64,13,68,73,68,16,59,38,3,30,98,67,87,10,81,88,90,89,15,24
07/05/2019,30,59,31,98,84,44,81,14,17,73,96,50,53,90,59,5,23,1,17,92,38,32,55,49,43,2,66
06/05/2019,42,45,31,18,10,29,71,34,63,8,63,23,89,60,67,4,56,43,79,50,39,81,37,33,79,93,26
05/05/2019,0,90,14,80,85,2,51,11,19,54,22,70,71,83,19,93,35,54,53,63,33,74,15,41,17,16,32
04/05/2019,71,35,93,24,45,48,48,54,80,66,21,19,44,96,31,77,0,59,67,89,43,23,93,25,23,3,60
03/05/2019,50,67,37,82,38,14,22,43,76,76,63,89,24,19,85,22,44,83,74,54,89,61,0,30,96,70,75
02/05/2019,61,23,89,63,46,39,36,30,81,22,94,15,52,5,6,66,62,63,45,0,40,74,18,33,49,90,60
01/05/2019,41,96,88,72,83,7,85,53,52,43,94,18,23,32,5,98,31,85,52,41,20,59,74,93,81,63,54
30/04/2019,6,74,72,50,58,14,48,85,86,82,56,0,73,45,39,5,69,27,90,3,30,56,98,41,21,38,79
29/04/2019,17,59,33,49,86,37,54,75,78,0,18,78,29,88,42,28,30,12,10,89,6,45,85,24,99,68,97
28/04/2019,19,71,56,74,21,35,3,74,94,61,72,54,50,51,99,68,81,36,35,13,18,68,34,80,83,70,2
27/04/2019,29,40,69,84,18,42,74,98,31,93,80,65,90,78,3,42,2,60,42,12,45,15,98,28,86,26,64
26/04/2019,2,23,33,92,0,84,34,13,19,23,75,88,48,0,27,88,33,1,88,57,41,7,95,92,51,16,12
25/04/2019,88,21,59,84,91,96,86,52,36,74,46,97,32,44,18,27,34,74,42,64,79,28,92,76,62,84,80
24/04/2019,29,31,68,19,81,97,40,18,82,66,63,75,96,33,5,95,75,23,48,12,58,51,73,30,90,52,1
23/04/2019,41,14,34,9,98,57,47,73,38,17,52,10,89,89,71,48,39,28,64,62,2,27,9,58,96,48,87
22/04/2019,19,9,46,3,69,34,35,12,72,20,78,39,74,73,62,37,58,69,78,9,41,18,73,59,19,0,78
21/04/2019,3,60,35,74,19,95,38,69,2,23,26,69,71,93,29,82,69,32,6,39,41,91,1,66,64,30,89
20/04/2019,97,1,98,98,63,70,31,84,54,97,30,47,83,2,18,25,52,60,32,17,36,31,5,96,66,62,19
19/04/2019,88,23,4,95,20,74,15,0,35,2,68,51,51,42,70,7,14,84,29,69,92,30,58,8,24,93,55
18/04/2019,99,19,86,85,86,49,6,20,0,27,96,61,6,51,11,37,63,86,3,23,53,13,96,90,92,12,36
17/04/2019,19,44,8,50,1,88,82,56,6,32,48,12,73,62,79,67,23,16,77,33,98,24,79,51,16,49,94
16/04/2019,22,48,57,71,39,32,28,97,61,95,46,43,61,92,81,92,32,88,22,36,2,90,52,45,25,22,82
15/04/2019,43,38,77,18,6,54,21,57,73,22,64,13,14,47,3,2,91,65,52,7,72,2,39,24,80,16,81
14/04/2019,67,45,96,70,19,35,97,57,40,33,82,83,42,26,26,0,30,13,14,14,77,21,54,71,54,39,84
13/04/2019,81,51,85,46,59,51,94,94,51,13,16,57,62,23,18,58,11,86,20,70,41,64,38,82,47,45,52
12/04/2019,8,59,10,82,89,95,87,94,68,18,70,31,11,7,88,52,51,19,80,38,71,17,96,73,21,5,0
11/04/2019,36,12,93,48,87,20,20,73,62,72,13,1,18,85,7,5,10,8,59,34,2,45,24,12,1,4,56
10/04/2019,84,99,46,95,32,49,76,71,66,26,82,12,2,65,66,32,22,6,43,70,13,94,4,52,99,13,36
09/04/2019,65,14,98,18,49,36,12,42,18,65,5,22,65,72,7,21,23,26,52,39,63,81,36,91,29,60,50
08/04/2019,10,47,72,85,65,46,97,7,3,45,17,2,77,93,99,50,71,54,10,0,76,68,64,40,7,52,95
07/04/2019,64,47,2,68,10,56,71,52,28,46,45,60,42,51,14,4,59,97,49,72,34,31,12,40,0,66,1
06/04/2019,88,76,20,1,41,7,90,58,86,96,72,36,92,91,89,52,74,40,34,84,24,60,43,66,7,34,67
05/04/2019,58,27,29,5,95,38,68,94,83,90,66,22,5,12,23,42,48,37,58,14,80,73,63,27,75,24,91
04/04/2019,84,45,96,69,63,2,45,22,83,86,98,9,76,46,27,6,76,31,0,91,60,26,64,41,97,79,85
03/04/2019,34,42,48,37,96,92,47,16,18,98,73,31,34,75,52,86,81,77,76,6,52,88,80,30,29,64,77
02/04/2019,93,53,31,75,18,75,17,70,0,8,96,1,92,13,87,90,65,88,65,3,85,50,86,8,56,88,14
01/04/2019,20,56,8,97,35,28,61,43,85,47,49,60,10,96,16,52,27,83,22,82,66,26,62,91,15,55,56
30/03/2019,61,50,12,24,83,44,56,59,20,96,44,43,72,88,99,18,60,82,55,32,95,53,63,36,42,9,99
29/03/2019,42,2,20,71,16,62,24,30,77,84,57,49,82,28,12,46,31,99,39,63,3,5,0,1,26,92,81
28/03/2019,74,82,96,37,14,68,50,42,35,6,14,24,20,2,35,43,64,0,0,10,56,80,22,11,85,18,62
27/03/2019,59,68,90,58,64,89,68,10,80,44,83,84,94,32,52,15,44,16,15,59,71,52,20,36,27,47,77
26/03/2019,99,7,65,48,99,43,38,65,16,46,87,69,91,82,28,84,35,52,40,10,23,9,33,43,92,95,61
25/03/2019,19,21,33,58,97,85,33,91,65,53,11,91,63,20,17,51,17,23,63,51,47,98,4,99,86,40,76
24/03/2019,72,87,23,3,24,43,59,22,87,39,50,83,25,16,54,9,21,54,13,50,9,61,92,13,89,64,22
23/03/2019,5,90,52,68,98,34,47,26,42,83,77,26,22,50,85,30,43,67,11,8,30,14,99,44,46,15,2
22/03/2019,77,63,94,68,66,75,0,1,38,36,69,89,25,54,50,49,93,46,96,40,95,68,62,23,27,73,63
21/03/2019,85,3,68,68,43,64,22,74,75,72,20,2,34,53,98,90,70,4,19,15,48,77,9,22,18,71,78
20/03/2019,24,40,50,59,57,34,95,97,24,93,51,67,54,93,86,3,27,19,39,1,95,41,56,49,27,85,83
19/03/2019,73,31,15,23,58,6,87,81,72,47,91,0,25,17,70,97,80,97,89,63,54,71,39,32,39,5,47
18/03/2019,34,33,38,24,77,31,91,67,71,77,34,75,16,21,48,32,92,31,80,32,94,92,8,31,62,72,67
17/03/2019,51,55,92,43,9,68,89,31,62,34,61,31,77,55,44,21,52,28,70,21,57,27,13,51,94,70,75
16/03/2019,82,91,38,65,4,78,45,56,4,73,77,61,99,4,25,94,50,38,96,84,90,77,44,39,60,6,4
15/03/2019,71,17,85,75,64,26,16,26,32,31,98,20,52,9,5,17,82,89,87,88,29,66,71,49,42,99,63
14/03/2019,8,29,41,14,31,75,52,35,65,88,13,78,41,18,78,34,34,54,43,43,58,5,54,73,28,31,82
13/03/2019,62,64,15,3,21,59,9,70,82,37,45,14,72,77,12,61,25,52,46,84,81,72,27,40,49,59,44
12/03/2019,99,73,43,78,7,94,32,16,83,96,74,42,43,86,51,17,12,49,87,65,78,0,52,3,8,63,34
11/03/2019,91,85,54,84,38,43,36,28,68,62,23,15,63,26,11,28,26,58,5,13,79,94,25,72,23,5,38
10/03/2019,59,19,1,93,14,79,74,25,95,8,37,97,18,10,33,18,52,90,1,41,39,73,79,68,87,94,97
09/03/2019,0,10,5,6,26,8,44,6,14,63,68,39,24,51,99,82,85,57,75,37,13,22,52,37,94,70,28
08/03/2019,2,63,58,11,74,35,17,46,18,38,40,49,23,80,21,33,29,81,87,20,38,84,48,2,1,42,93
07/03/2019,72,65,30,39,64,15,63,91,89,92,79,30,24,80,7,26,74,33,20,16,56,81,69,36,30,85,70
06/03/2019,7,80,21,22,13,7,81,13,9,99,3,12,78,27,71,8,97,40,55,36,20,37,83,83,16,84,56
05/03/2019,86,70,25,0,42,85,75,94,14,30,93,12,12,2,57,72,59,90,25,43,5,9,7,15,39,93,32
04/03/2019,55,5,83,43,93,95,76,92,13,57,65,58,11,82,90,30,50,89,95,24,99,10,99,33,4,38,60
03/03/2019,10,24,32,57,22,93,66,65,45,36,14,10,70,93,82,33,99,74,82,42,34,82,88,12,89,92,6
02/03/2019,5,87,94,41,47,13,32,3,15,54,57,90,84,13,48,40,51,35,32,65,86,47,21,87,10,52,88
01/03/2019,10,42,82,86,76,68,8,53,32,83,24,1,72,73,31,47,59,64,97,91,31,92,27,32,11,67,76
30-2-2019,5,87,94,41,47,13,32,3,15,54,57,90,84,13,48,40,51,35,32,65,86,47,21,87,10,52,88
29-2-2019,10,42,82,86,76,68,8,53,32,83,24,1,72,73,31,47,59,64,97,91,31,92,27,32,11,67,76
28/02/2019,14,89,78,24,79,16,41,31,51,30,61,88,17,60,11,0,87,28,27,78,69,78,51,8,17,26,63
27/02/2019,16,36,3,51,92,13,93,8,0,63,54,79,26,58,99,37,32,99,92,39,60,26,87,28,57,64,94
26/02/2019,48,52,54,25,49,35,13,83,95,32,92,14,80,50,65,69,96,26,1,44,54,60,77,16,14,73,89
25/02/2019,68,50,57,36,29,1,4,53,19,5,13,67,86,10,79,50,23,91,8,45,22,99,14,38,65,56,81
24/02/2019,32,6,34,88,92,79,69,64,81,36,53,21,69,49,18,15,84,74,67,56,53,51,27,4,34,7,17
23/02/2019,11,11,19,93,53,51,98,86,30,6,96,8,4,14,20,63,59,25,13,73,7,81,40,96,39,53,34
22/02/2019,63,55,30,39,80,35,28,62,14,6,84,0,13,58,98,73,95,62,36,27,5,20,69,83,44,86,90
21/02/2019,68,66,39,59,82,15,43,48,93,90,7,2,21,72,34,64,36,94,43,12,74,62,17,65,40,33,76
20/02/2019,16,64,29,94,64,32,87,41,55,98,87,50,55,33,48,88,33,44,43,94,66,71,22,73,41,51,43
19/02/2019,5,89,3,6,71,52,65,68,16,51,52,84,34,82,50,84,88,87,31,61,95,91,61,75,68,55,49
18/02/2019,97,9,15,61,21,35,27,9,2,26,90,64,70,33,59,93,30,99,86,63,55,89,43,89,21,62,42
17/02/2019,86,97,32,70,47,59,2,99,39,65,6,86,20,12,67,71,97,89,11,52,4,13,49,87,66,36,35
16/02/2019,80,51,30,77,16,68,80,50,52,52,58,29,49,73,25,75,17,19,27,47,26,8,76,0,49,12,55
15/02/2019,32,19,50,78,97,39,36,99,9,11,96,54,9,0,28,53,38,68,31,15,9,59,70,24,80,68,2
14/02/2019,29,58,38,47,31,98,14,10,46,71,74,65,20,53,62,34,87,49,39,87,78,73,92,40,92,41,78
13/02/2019,91,97,67,2,19,9,61,89,15,28,41,80,60,35,86,3,36,93,77,25,76,59,73,15,83,9,36
12/02/2019,33,53,64,77,90,26,46,82,30,62,66,69,17,68,4,2,45,20,38,17,47,27,83,48,44,52,43
11/02/2019,59,49,33,1,98,4,3,48,41,51,20,39,15,25,4,46,5,86,44,17,33,80,41,79,36,21,93
10/02/2019,8,64,27,85,56,13,42,87,45,71,33,67,40,45,55,29,96,1,65,25,89,87,92,62,44,89,74
09/02/2019,26,52,55,14,79,65,32,15,29,70,17,72,59,44,7,23,13,74,9,1,52,53,24,42,2,46,19
08/02/2019,99,96,21,37,22,39,97,91,19,63,79,28,96,40,11,74,25,24,46,21,84,4,72,15,11,12,94
07/02/2019,90,69,10,33,83,89,84,30,27,42,54,35,15,34,62,24,7,43,14,29,57,97,1,28,76,55,8
06/02/2019,90,69,10,33,83,89,84,30,27,42,54,35,15,34,62,24,7,43,14,29,57,97,1,28,76,55,8
05/02/2019,90,69,10,33,83,89,84,30,27,42,54,35,15,34,62,24,7,43,14,29,57,97,1,28,76,55,8
04/02/2019,90,69,10,33,83,89,84,30,27,42,54,35,15,34,62,24,7,43,14,29,57,97,1,28,76,55,8
03/02/2019,90,69,10,33,83,89,84,30,27,42,54,35,15,34,62,24,7,43,14,29,57,97,1,28,76,55,8
02/02/2019,43,30,41,75,91,44,46,99,19,31,83,21,22,54,46,44,51,71,31,49,90,42,96,44,4,78,88
01/02/2019,88,16,6,65,43,27,70,39,42,60,17,22,49,24,23,35,28,59,36,50,44,50,57,52,38,8,57
30/01/2019,44,93,61,0,3,15,19,23,10,40,4,7,75,15,19,60,94,46,10,59,20,24,58,8,95,91,10
29/01/2019,79,67,75,47,51,33,85,71,9,25,38,19,47,39,91,50,69,41,52,8,64,15,72,37,59,1,68
28/01/2019,89,91,97,95,67,49,7,94,69,33,44,2,56,94,45,91,79,3,88,9,44,86,35,59,83,34,19
27/01/2019,49,33,5,34,69,58,36,23,72,89,84,9,15,7,57,8,67,78,29,24,5,84,22,81,10,3,6
26/01/2019,79,43,93,17,35,98,29,84,42,50,66,21,59,59,84,91,98,46,86,11,25,43,69,65,33,36,39
25/01/2019,65,63,74,52,1,56,1,9,10,77,96,61,27,9,80,94,66,41,53,85,97,22,73,90,97,23,99
24/01/2019,36,87,47,18,46,80,96,57,63,25,26,49,79,19,77,62,16,12,6,11,40,34,96,94,33,32,24
23/01/2019,10,3,19,65,80,25,26,65,59,14,52,36,3,44,23,19,27,98,70,37,50,40,91,40,11,22,36
22/01/2019,29,34,18,61,58,48,38,8,62,92,64,52,74,3,16,47,73,25,80,84,75,58,5,79,68,97,88
21/01/2019,62,14,20,89,43,52,73,35,5,29,85,97,93,27,53,42,17,81,58,17,38,93,87,69,39,97,78
20/01/2019,8,23,10,87,69,11,35,71,45,60,58,79,52,11,74,87,89,76,79,22,47,14,82,72,54,95,92
19/01/2019,92,67,5,73,26,46,53,26,14,43,40,45,48,66,14,35,31,51,38,18,63,57,36,34,64,70,85
18/01/2019,89,42,71,77,73,27,70,86,2,69,39,23,26,99,77,25,47,88,72,98,48,60,31,29,18,94,15
17/01/2019,16,27,64,96,55,29,37,84,87,33,39,72,14,21,62,64,48,12,56,58,40,13,71,74,65,15,52
16/01/2019,86,12,49,62,37,94,85,3,31,65,94,7,72,70,37,78,75,76,57,31,57,86,50,28,97,31,95
15/01/2019,65,87,10,86,90,16,14,22,49,79,31,90,9,65,98,43,19,78,50,21,9,61,52,22,28,3,29
14/01/2019,45,92,3,4,4,67,95,49,51,16,99,2,39,43,25,56,73,59,20,74,84,21,93,34,81,28,64
13/01/2019,31,14,26,65,9,11,86,98,30,87,38,59,94,50,49,49,15,46,48,54,32,81,98,72,62,12,3
12/01/2019,24,11,44,34,66,0,48,10,66,73,74,93,54,31,73,0,48,67,33,52,4,73,15,64,2,99,48
11/01/2019,41,43,65,79,99,85,49,14,61,75,43,99,34,41,40,35,80,79,99,16,0,56,78,3,38,17,19
10/01/2019,59,13,88,64,40,59,7,4,71,80,3,78,34,76,1,35,8,21,49,87,0,88,53,56,77,55,15
09/01/2019,79,61,86,59,47,5,78,95,82,76,60,13,80,9,16,90,17,93,10,16,77,39,70,6,60,59,97
08/01/2019,80,99,14,36,17,43,38,85,38,28,28,10,56,72,2,76,23,31,12,47,72,55,60,35,11,0,95
07/01/2019,89,14,78,94,66,57,30,9,27,37,0,19,51,30,4,23,58,44,68,56,44,80,84,82,30,62,63
06/01/2019,91,49,53,79,48,68,32,89,27,79,47,72,40,64,79,14,13,93,47,56,76,61,3,40,54,18,15
05/01/2019,22,61,68,58,93,24,9,55,15,24,55,10,18,73,58,68,43,26,48,66,38,53,83,76,73,13,38
04/01/2019,77,42,42,26,18,6,75,1,26,36,72,25,80,32,69,47,28,10,9,26,56,57,49,65,18,68,0
03/01/2019,24,41,93,22,24,15,13,73,72,89,40,38,62,83,52,94,31,68,58,6,66,28,46,75,78,28,89
02/01/2019,8,38,49,70,56,4,65,60,75,76,95,77,79,93,97,96,2,23,15,39,51,63,55,30,77,43,79
01/01/2019,89,37,49,12,72,31,97,41,83,7,62,42,93,76,54,66,68,56,4,76,85,44,88,74,33,0,40
30/12/2020,5,34,30,3,58,86,41,82,27,59,48,68,22,79,64,76,30,97,0,92,33,91,25,12,77,35,86
29/12/2020,11,28,82,50,21,2,17,41,81,17,79,46,65,85,29,10,87,12,2,0,7,21,32,45,6,39,17
28/12/2020,90,23,34,27,66,59,65,55,9,58,21,41,18,86,14,63,11,74,49,64,65,52,3,70,6,44,84
27/12/2020,71,70,20,15,13,97,83,66,49,94,97,8,42,51,35,15,97,9,7,97,16,10,77,31,33,58,19
26/12/2020,87,36,1,27,98,89,98,76,43,48,98,96,64,63,32,73,49,11,74,86,84,14,29,75,35,36,48
25/12/2020,87,91,72,22,12,3,51,35,52,11,35,80,76,96,14,59,93,67,55,49,50,49,86,61,54,23,49
24/12/2020,93,55,25,97,58,66,43,62,74,92,6,44,5,75,65,94,35,43,5,29,14,98,89,64,49,62,24
23/12/2020,88,15,28,95,23,80,81,76,17,48,98,7,98,98,13,85,97,86,48,19,92,32,12,11,44,27,22
22/12/2020,13,62,79,80,6,2,8,75,76,71,0,61,28,92,52,87,85,16,79,64,62,67,36,53,60,43,90
21/12/2020,93,12,93,60,88,85,85,99,97,11,47,27,18,98,2,83,37,80,17,79,76,44,36,89,79,85,38
20/12/2020,88,38,93,90,16,69,69,10,13,45,51,38,89,39,10,94,66,11,9,20,54,7,31,25,0,89,26
19/12/2020,70,36,57,46,24,16,68,57,95,13,29,61,37,31,27,8,7,45,93,13,60,24,45,17,77,58,34
18/12/2020,54,86,74,31,4,47,97,13,53,97,0,37,17,50,61,7,4,22,48,78,31,5,94,45,48,80,34
17/12/2020,50,92,52,97,35,95,0,61,94,99,68,45,24,97,51,60,15,95,54,94,26,92,14,44,10,88,26
16/12/2020,63,56,85,33,26,31,52,88,40,65,84,72,99,38,97,33,16,32,28,69,2,15,9,64,33,26,85
15/12/2020,81,76,11,75,41,25,41,38,49,67,97,17,72,90,39,7,44,31,1,59,97,2,81,82,53,34,20
14/12/2020,76,89,39,74,54,31,96,60,88,19,76,37,14,33,21,62,98,59,89,61,36,66,77,22,98,71,47
13/12/2020,28,66,86,26,99,53,49,0,40,47,35,33,98,90,82,70,39,6,87,2,58,62,63,20,81,62,42
12/12/2020,45,18,50,13,86,20,5,99,26,35,89,75,86,4,97,12,1,87,12,1,56,71,74,18,78,26,29
11/12/2020,51,48,49,26,48,96,53,41,83,9,66,95,59,26,70,3,86,45,79,88,2,48,21,40,47,74,83
10/12/2020,35,2,74,46,14,26,11,29,35,77,62,32,80,44,90,94,33,33,87,25,47,20,71,91,33,18,1
09/12/2020,41,10,82,9,48,38,46,0,73,78,55,83,57,30,92,10,42,55,74,30,90,87,3,19,54,86,38
08/12/2020,20,98,7,17,27,40,79,50,85,16,43,12,7,28,42,76,39,31,39,37,36,68,73,92,26,2,19
07/12/2020,29,30,58,74,87,85,20,9,92,58,29,43,18,82,25,97,25,92,29,28,37,63,92,57,13,28,51
06/12/2020,53,89,61,4,68,85,54,78,50,47,32,6,69,49,3,79,68,79,16,10,3,84,5,56,95,80,13
05/12/2020,5,80,39,4,19,68,67,48,92,34,91,60,12,59,37,55,24,99,96,43,21,90,71,74,38,1,24
04/12/2020,49,55,83,87,82,4,11,26,15,40,47,70,9,75,3,19,75,18,90,93,7,35,8,76,9,67,89
03/12/2020,11,57,20,64,95,85,97,8,97,55,11,48,85,21,11,24,28,12,96,52,42,47,95,47,76,6,17
02/12/2020,17,78,32,74,96,20,19,87,65,78,24,20,13,63,71,57,82,10,23,4,14,33,87,12,58,47,38
01/12/2020,7,9,71,50,49,50,11,12,43,36,27,58,99,32,58,65,80,84,13,36,93,19,68,49,62,8,0
30/11/2020,4,56,84,98,27,85,89,74,8,81,48,1,19,23,64,45,46,15,99,52,49,84,13,31,87,25,41
29/11/2020,69,22,11,55,54,54,39,88,5,26,85,9,97,49,56,49,82,96,72,56,30,52,18,17,5,24,46
28/11/2020,64,59,64,77,44,33,55,16,84,9,23,47,30,8,96,8,42,70,6,57,67,90,96,11,25,92,99
27/11/2020,26,52,28,5,33,2,42,86,18,69,53,95,85,13,66,69,3,69,81,19,20,67,8,49,73,98,56
26/11/2020,71,54,86,58,15,12,42,63,56,8,75,96,88,46,45,92,88,83,70,62,14,92,60,56,66,44,8
25/11/2020,36,61,54,2,92,57,84,48,92,85,5,8,72,32,68,25,90,37,35,79,69,42,75,39,0,97,81
24/11/2020,64,1,5,6,83,65,2,35,96,74,41,71,55,41,18,6,45,3,51,38,6,92,20,60,28,45,90
23/11/2020,43,52,47,93,77,61,45,23,78,74,77,36,0,76,27,1,19,9,58,98,78,6,48,40,25,73,91
22/11/2020,96,99,7,71,57,56,86,67,76,81,18,83,23,65,49,52,7,42,28,55,22,0,70,67,22,91,6
